Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 02/03  18:00:00,1.39538142734,2.13411215412,0.0,1.27706618121,0.0341940503289,0.0341940503289,0.0341940503289,0.291943351027,0.0604873746817,0.444963271704,0.548445379597,0.819266966909
 02/03  19:00:00,1.66352331684,1.71036156819,0.0,0.73011762047,0.0195492442191,0.0195492442191,0.0195492442191,0.501169368817,0.103836653457,0.398173901519,0.595446148832,0.939227349777
 02/03  20:00:00,1.75148544251,2.15618272538,0.0,1.15527943237,0.0309331525929,0.0309331525929,0.0309331525929,0.642275330985,0.133072212898,0.315239230802,0.61461751523,0.958566098347
 02/03  21:00:00,1.69386578064,2.5936955731,0.0,1.66257310709,0.0445161803953,0.0445161803953,0.0445161803953,0.598483842089,0.123999111684,0.275771399459,0.635747247013,0.887329774966
 02/03  22:00:00,1.55601442566,3.17339753068,0.0,2.33006847216,0.0623886841414,0.0623886841414,0.0623886841414,0.496303655472,0.102828532683,0.258240654531,0.620904898834,0.800558764933
 02/03  23:00:00,1.28672730989,3.75644029187,0.0,3.05764358949,0.0818698516378,0.0818698516378,0.0818698516378,0.369794902129,0.0766173355626,0.205783602099,0.537313618463,0.661784494469
 02/03  24:00:00,1.03018682768,4.30772319178,0.0,3.76388074824,0.100779685212,0.100779685212,0.100779685212,0.257883288821,0.0534305150148,0.135829802162,0.466915536473,0.511679523565
 02/04  01:00:00,0.781009957688,5.17391830745,0.0,4.78059996137,0.128002822475,0.128002822475,0.128002822475,0.131374466689,0.0272193178942,0.0928550823819,0.386210268249,0.366714712277
 02/04  02:00:00,0.682755020273,5.60543067163,0.0,5.29319310107,0.141727745956,0.141727745956,0.141727745956,0.0778515511019,0.0161299608809,0.0760998372053,0.355597925129,0.287742631508
 02/04  03:00:00,0.649313495234,6.10290235045,0.0,5.81262252847,0.155635714269,0.155635714269,0.155635714269,0.0535229499812,0.0110893513124,0.0622424290361,0.351475050635,0.266068882218
 02/04  04:00:00,0.644771088106,6.43557794119,0.0,6.13951157599,0.16438832295,0.16438832295,0.16438832295,0.0535229499812,0.0110893513124,0.0538948626218,0.346527601241,0.272196224596
 02/04  05:00:00,0.649848253415,6.73458046618,0.0,6.37553350839,0.170707921694,0.170707921694,0.170707921694,0.0535229499812,0.0110893513124,0.0657425557055,0.333437474722,0.336078514937
 02/04  06:00:00,0.713962238778,7.21160588288,0.0,6.57470373311,0.176040798555,0.176040798555,0.176040798555,0.0583886702053,0.0120974749363,0.0799978719753,0.372089423106,0.611271213542
 02/04  07:00:00,0.892938033174,7.59135701032,0.0,6.4342007327,0.172278764341,0.172278764341,0.172278764341,0.111911613308,0.0231868205478,0.14030009709,0.429912737888,1.1275422513
 02/04  08:00:00,1.15443427932,7.60319923742,0.0,6.2966379112,0.168595454806,0.168595454806,0.168595454806,0.223823226615,0.0463736553479,0.228479448591,0.456814493963,1.27509420451
 02/04  09:00:00,1.09392402812,6.8931540481,0.0,5.62081218481,0.1504999017,0.1504999017,0.1504999017,0.1994945911,0.041333037228,0.301038229845,0.386210268249,1.24573822948
